_id,lectura,date,fecha,hora
642cb1d3b2b8fa638a0a9dc7,26.10,2023-04-04 19:25:07,2023-04-04,19:25:26
642cb1d8b2b8fa638a0a9dc8,26.10,2023-04-04 19:25:12,2023-04-04,19:25:31
642cb1ddb2b8fa638a0a9dc9,26.10,2023-04-04 19:25:17,2023-04-04,19:25:36
642cb1e3b2b8fa638a0a9dca,26.10,2023-04-04 19:25:23,2023-04-04,19:25:41
642cb1e8b2b8fa638a0a9dcb,26.10,2023-04-04 19:25:28,2023-04-04,19:25:46
642cb1edb2b8fa638a0a9dcc,26.10,2023-04-04 19:25:33,2023-04-04,19:25:51
642cb1f2b2b8fa638a0a9dcd,26.10,2023-04-04 19:25:38,2023-04-04,19:25:56
642cb1f7b2b8fa638a0a9dce,26.10,2023-04-04 19:25:43,2023-04-04,19:26:02
642cb1fcb2b8fa638a0a9dcf,26.10,2023-04-04 19:25:48,2023-04-04,19:26:07
642cb201b2b8fa638a0a9dd0,26.10,2023-04-04 19:25:53,2023-04-04,19:26:12
642cb207b2b8fa638a0a9dd1,26.10,2023-04-04 19:25:59,2023-04-04,19:26:17
642cb20cb2b8fa638a0a9dd2,26.10,2023-04-04 19:26:04,2023-04-04,19:26:22
642cb211b2b8fa638a0a9dd3,26.10,2023-04-04 19:26:09,2023-04-04,19:26:27
642cb21675cde663cab7efef,26.10,2023-04-04 19:26:14,2023-04-04,19:26:33
642cb21b75cde663cab7eff0,26.10,2023-04-04 19:26:19,2023-04-04,19:26:38
642cb22075cde663cab7eff1,26.10,2023-04-04 19:26:24,2023-04-04,19:26:43
642cb22575cde663cab7eff2,26.10,2023-04-04 19:26:29,2023-04-04,19:26:48
642cb22b75cde663cab7eff3,26.10,2023-04-04 19:26:35,2023-04-04,19:26:53
642cb23075cde663cab7eff4,26.10,2023-04-04 19:26:40,2023-04-04,19:26:58
642cb23575cde663cab7eff5,26.10,2023-04-04 19:26:45,2023-04-04,19:27:03
642cb23fdd2e3863e53882b9,26.10,2023-04-04 19:26:55,2023-04-04,19:27:14
642cb244dd2e3863e53882ba,26.10,2023-04-04 19:27:00,2023-04-04,19:27:19
